id,keyword,location,text,target,text_length,word_count,clean_text,clean_text_length,clean_word_count
3045,danger,NYC,"IMPEACH. So Trump has admitted he killed Iranian General Soleimani in violation of the war powers act, &amp; months ago he decide…",0,130,22,impeach trump admitted killed iranian general soleimani violation war power act month ago decide,96,14
3046,danger,,Bad danger,0,10,2,bad danger,10,2
3047,dead,,"quite bold of the cultivation world to publicly denounce wwx and his methods but once hes dead, steal his ideas and impl…",0,121,22,quite bold cultivation world publicly denounce wwx method he dead steal idea impl,81,13
3048,dead,Águilas-Murcia.,Peaceful moments floating in the Dead Sea. https://t.co/s58lmKa5tN,0,66,8,peaceful moment floating dead sea,33,5
3049,dead,"Selangor, Malaysia","Tengah kerja, along datang panggil teriak nama, my brother show my cat already dead a few hours sebab tak tahu.5 Years sa…",0,122,22,tengah kerja along datang panggil teriak nama brother show cat already dead hour sebab tak tahu year,100,17
3050,dead,,"other fandoms were so quick to trash talk our boys and talk about justice but now when shit like this happens, they’re dead…",0,124,23,fandom quick trash talk boy talk justice shit like happens dead,63,11
3051,dead,,Washington Nationals Prospect Fausto Segura Dead At 23 After Motorcycle Crash https://t.co/Yug9TlUWHg,1,101,12,washington national prospect fausto segura dead motorcycle crash,64,8
3052,dead,"California, USA","That scream sent me, I’m dead asf https://t.co/z1OiaPmmKs",0,57,8,scream sent dead asf,20,4
3053,dead,,"Pray this Prayer: Dear God, I believe Jesus is your Son who came to live without sinning yet die from my sins &amp; He rose from t…",0,131,27,pray prayer dear god believe jesus son came live without sinning yet die sin rose,81,15
3054,dead,Online,Weekend violence leaves 6 dead in Philadelphia https://t.co/MJGvzZCf8q,1,70,8,weekend violence leaf dead philadelphia,39,5
3055,dead,🏠,Hongbin replied to a comment on his recent video ☆ I miss you Hongbin: I'm not dead;; I'm wheezing😂😂😂😂😂 https://t.co/4…,0,119,20,hongbin replied comment recent video miss hongbin not dead wheezing,67,10
3056,dead,hell,Me and aaron literally been fucking with my dog for a solid 4 hours straight. My poor baby is gonna kill us in our… https://t.co/4LYF8JQk4X,0,139,25,aaron literally fucking dog solid hour straight poor baby gonna kill,68,11
3057,dead,"Karachi, Pakistan",At least 56 people dead in #Pakistani administered #Kashmir #NeelumValley after avalanches hit scores of houses. Authorit…,1,122,17,least people dead pakistani administered kashmir neelumvalley avalanche hit score house authorit,96,12
3058,dead,ENG ✧ 4 años de ESP ✧ 少し日本語,“kny stans quiet” fuck we supposed to talk about everybody dead,0,63,11,kny stans quiet fuck supposed talk everybody dead,49,8
3059,dead,Australia,"For reference, the last time a random parcel was dumped outside my flat it contained a dead rat (my neighbour mixed up my d…",0,124,24,reference last time random parcel dumped outside flat contained dead rat neighbour mixed,88,13
3060,dead,Does It Matter,Stop killing people with your fake vaccines #vaccineskill. Was vaccinated and caught chicken pox 2 times my… https://t.co/qDoWswO3Ck,0,132,18,stop killing people fake vaccine vaccineskill vaccinated caught chicken pox time,80,11
3061,dead,Florida,Bernie Sander’s volunteers are trashing Elizabeth “Pocahontus” Warren. Everybody knows her campaign is dead and want h…,0,119,17,bernie sander volunteer trashing elizabeth pocahontus warren everybody know campaign dead want,94,12
3062,dead,Land Of Benevolence,Why can I hella relate to this Beck and Joe situation like shit dead ass on point 🙃🙃🙃 lmao literally the exact same shit,0,120,24,hella relate beck joe situation like shit dead as point lmao literally exact shit,81,14
3063,dead,"Uyo, Nigeria",Dead people only hang around a couple of days after their demise. They subsequently go to rest. These ideas of…,0,111,20,dead people hang around couple day demise subsequently rest idea,64,10
3064,dead,Japan,The two airmen who were found dead in a base dormitory room at Spangdahlem Air Base Thursday were both airmen first cl…,1,119,22,two airman found dead base dormitory room spangdahlem air base thursday airman first,84,13
3065,dead,,"No survivors on New Zealand island after volcano suddenly erupts, police say https://t.co/6kmuzUjA4I",1,100,13,survivor new zealand island volcano suddenly erupts police say,62,9
3066,dead,,"Grandmother was in the graveyard working, I wonder where Kate bush is they quipped? All the while, Father was dead.. . ( ≧Д≦)",0,125,23,grandmother graveyard working wonder kate bush quipped father dead,66,9
3067,dead,Texas,World’s sickest man??? :( https://t.co/syTZSu7IKR,0,49,5,world sickest man,17,3
3068,dead,"Kimilili., Kenya",The compromised Kenyan Media is now dead. Apart from whom Despot Uhuru Kenyatta stopped from asking her que…,0,108,18,compromised kenyan medium dead apart despot uhuru kenyatta stopped asking que,77,11
3069,dead,London UK,"When asked if he was doing Veganuary as he once suggested he would: he said he thought of it, but it requires too m… https://t.co/s1jQUMEzyr",0,140,25,asked veganuary suggested would said thought requires,53,7
3070,dead,Panjim Goa India,The dead silence of deshbhakts on Davinder Singh episode tells you one thing - That their nationalism isn't triggered until t…,0,126,21,dead silence deshbhakts davinder singh episode tell one thing nationalism not triggered,87,12
3071,dead,"Stockholm, Suède","The Academy dead ass looked at Lupita Nyong'o and said, ""We prefer you as a slave.""",0,83,16,academy dead as looked lupita nyong said prefer slave,53,9
3072,dead,,Dead by Daylight: Race to Rank One https://t.co/lQsoVbkcpM,0,58,8,dead daylight race rank one,27,5
3073,dead,,Over the past week I spent an hour a day learning golang. I wrote a custom SSH daemon to intercept and authorize SSH public ke…,0,127,25,past week spent hour day learning golang wrote custom ssh daemon intercept authorize ssh public,95,15
3074,dead,Canada,YOOOOOOOO WTF 😭 she pretended she was dead in the middle of the fight?! never seen that one before 🤣🤣 https://t.co/oJqojps…,0,123,21,yooo wtf pretended dead middle fight never seen one,51,9
3075,dead,Karachi,AOA. My name is bilal. I need your help sir I have unknown spine disease since 7 years I…,0,89,19,aoa name bilal need help sir unknown spine disease since year,61,11
3076,dead,,"In 1986, Burlington's biggest affordable housing complex was almost converted to luxury housing. But Mayor Sanders said, ""…",0,123,18,burlington biggest affordable housing complex almost converted luxury housing mayor sander said,95,12
3077,dead,"Kaohsiung, Taiwan","I'M DEAD! OH YEAH~ TREATING ME LIKE A DEAD BODY! THIS IS LIKE WHAT THE ROACH RHETORIC iN HONG KONG. HEH, WHY NOT",0,112,23,dead yeah treating like dead body like roach rhetoric hong kong heh not,71,13
3078,dead,,.: We took one of the world’s deadliest terrorists off the battlefield for good. The Iranian regime and its proxie…,0,115,20,took one world deadliest terrorist battlefield good iranian regime proxie,73,10
3079,dead,Ghana,GHANAIAN MEN WILL KILL YOU THEN ASK YOU WHY YOU ARE DEAD,0,56,12,ghanaian men kill ask dead,26,5
3080,dead,,I worked in retail for 8 months and one thing I never did was physically stop anyone from stealing. those items in that sto…,0,124,24,worked retail month one thing never physically stop anyone stealing item sto,76,12
3081,dead,"Tumakuru, India","#Service 'This life is short, the vanities of the world are transient, but they alone live who live for others, the… https://t.co/haWXWsbvI3",0,140,22,service life short vanity world transient alone live live others,64,10
3082,dead,,"Since the Hong Kong protests began, dead people have been popping up everywhere. Protesters blame the CCP. Police blame s…",1,122,20,since hong kong protest began dead people popping everywhere protester blame ccp police blame,93,14
3083,dead,not here on earth,bitch am dead asss here JANAJAHAHAHAHAHAHAHAHAHAH,0,49,6,bitch dead ass janajahahahahahahahahahah,40,4
3084,dead,,Persona? More like... PERJONAH! #dead #jonahbot,0,47,6,persona like perjonah dead jonahbot,35,5
3085,dead,,"Dozen of people reportedly dead in iceberg in #NeelumValley, rescue teams haven't yet reached potentially to help the people.…",1,126,19,dozen people reportedly dead iceberg neelumvalley rescue team not yet reached potentially help people,101,14
3086,dead,"Maryland, USA",I forgot how dead silent Oklahoma is,0,36,7,forgot dead silent oklahoma,27,4
3087,dead,,"Carry yourself no matter the circumstances, because people will leave when shits go south, and you will end up all alon…",0,120,21,carry matter circumstance people leave shit south end alon,58,9
3088,dead,🇧🇷🇮🇹🇲🇩🇺🇦🇦🇱🇭🇷,Avalanches in #Pakistan kill 57 people https://t.co/JgrUDpMet3,1,62,7,avalanche pakistan kill people,30,4
3089,dead,,I wasn’t paying attention and I dead ass thought they were all the same person for the first 5 seconds of this vide… https://t.co/06qAYLPJcu,0,140,24,paying attention dead as thought person first second vide,57,9
3090,dead,sa hotdog ni shoti,rt to join a gdm - loves dead kids - no ones adding me to their gdms so - pls do rt 🥺,0,85,23,join gdm love dead kid one adding gdms pls,42,9
3091,dead,"Paris, France",This new year started very well: I came back in #middleschool to give my annual #gamedesign &amp; #gamedev #class. We a… https://t.co/Ja7L73RrWd,0,144,22,new year started well came back middleschool give annual gamedesign gamedev class,81,12
3092,dead,Singapore & England,right...here I am crying to death over someone who’s not dead alr,0,65,12,right cry death someone not dead alr,36,7
3093,dead,Southern hemisphere,"Thirty-two horses found dead on property west of Toowoomba Qld. 'They have been eating bark off trees' ""These are star…",1,119,20,thirty two horse found dead property west toowoomba qld eating bark tree star,77,13
3094,dead,Yorkshire,Why are you more offended by someone who was interviewed by alternative media outlets (yo… https://t.co/1bFNkHmS02,0,114,16,offended someone interviewed alternative medium outlet,54,6
3095,dead,"Renton, WA","Titan: My whole life is a lie! I just found out I'm adopted! Hunter: Seriously? Your mom is Human, your dad is Awoken,…",0,119,23,titan whole life lie found adopted hunter seriously mom human dad awoken,72,12
3096,dead,Nigeria,"If i had been posting Sex, breasts and dick since 2009 i joined Twitter NG,am dead sure I’d have ov… https://t.co/aCbpjURiK3",0,124,21,posting sex breast dick since joined twitter dead sure,54,9
3097,dead,,The walking dead Got Stranger things Breaking bad,0,49,8,walking dead got stranger thing breaking bad,44,7
3098,dead,,about to be dead outside too ... https://t.co/jrX3aUU628,0,56,8,dead outside,12,2
3099,dead,,"Ever since the outbreak of #hongkongprotests, dead bodies have been mysteriously found everywhere. Time and again, #hkpolice…",0,125,17,ever since outbreak hongkongprotests dead body mysteriously found everywhere time hkpolice,90,11
3100,dead,,Some of the critical people who could have answered questions on Davinder Singh aren’t here anymore. Afzal Guru has been han…,0,125,21,critical people could answered question davinder singh anymore afzal guru han,77,11
